paper_id,model,prompt_template,time_taken,Study Type,Application,Platform,Sensor,Comment,error
D289,o4-mini,directive,9.329615831375122,NA,NA,Drone,"['Hyperspectral', 'RGB']","The study used a UAV to acquire hyperspectral imagery and photogrammetric point clouds (from RGB imagery) to estimate plot-level biodiversity indicators (e.g., structural variability, species richness, amount of dead wood) in boreal forests.",
D290,o4-mini,directive,5.254097938537598,NA,NA,Drone,RGB,UAV-mounted RGB imagery was used to generate high-resolution (2 cm) maps of vegetation cover and plant functional groups to assess land degradation in Mongolian steppes.,
D291,o4-mini,directive,6.855139255523682,NA,NA,Drone,"['Releaser', 'RGB']",Two UAVs (drones) were deployed: one to release fluorescent dye tracer (releaser) and the other to collect RGB imagery. These data were used to calculate surface water flow direction and magnitude non-intrusively in a salt marsh environment.,
D292,o4-mini,directive,4.765854835510254,NA,NA,Drone,RGB,The study employs a UAV-mounted low-cost RGB camera to capture centimeter-resolution imagery for object-based image analysis and SVM classification of soil and water conservation measures.,
D294,o4-mini,directive,4.308160066604614,NA,NA,Drone,RGB,Unmanned aerial vehicle used to capture imagery to monitor gully characteristics and erosion process,
D295,o4-mini,directive,3.0745530128479004,NA,NA,Drone,RGB,Used UAV-based aerial imagery to monitor the proportions of different ditch shapes in rice-crayfish fields to evaluate changes in ecosystem service values after conversion.,
D300,o4-mini,directive,4.227478981018066,NA,NA,Drone,RGB,"The drone-mounted RGB camera is used to capture aerial images for photogrammetry, generating orthomosaics and detecting individual tree crowns to assess crown size and area.",
D302,o4-mini,directive,7.367149114608765,NA,NA,Drone,Multispectral,Multispectral cameras mounted on UAVs (drones) are used to acquire high-resolution imagery of coastal wetlands to capture environmental heterogeneity and classify plant community distribution using supervised machine learning classifiers (Random Forest vs KNN) with pixel- and object-based approaches.,
D303,o4-mini,directive,4.691711902618408,NA,NA,Drone,RGB,UAV-mounted RGB imagery was used with an improved YOLOv3 deep learning model to detect and classify pine wilt disease infection stages in trees.,
D307,o4-mini,directive,7.289546012878418,NA,NA,Drone,"['RGB', 'Lidar']","A UAV equipped with aerial photogrammetry (SfM RGB imagery) and LiDAR was used to estimate forest stand characteristics (e.g., tree height, DBH, Lorey’s H, basal area, volume) and to invert biomass.",
D311,o4-mini,directive,4.768182992935181,NA,NA,Drone,RGB,UAV surveys and aerial photogrammetry were used to map and assess the spatial distribution of giant kelp forest canopies.,
D312,o4-mini,directive,3.230715274810791,NA,NA,Drone,RGB,UAV-mounted high-resolution RGB imagery was used to investigate and classify landscape types for landscape ecological classification in a semi-arid mining city,
D313,o4-mini,directive,3.752624988555908,NA,NA,Drone,RGB,High-resolution aerial imagery from a Phantom 4 UAV is used to manually delineate tree species stands and extract training samples for canopy composition mapping at the species level.,
D317,o4-mini,directive,3.87662410736084,NA,NA,Drone,RGB,Small drone-mounted camera used to capture images for estimating densities of Aurelia sp. jellyfish via semi‐automated and manual counts under varying environmental conditions.,
D320,o4-mini,directive,6.899473190307617,NA,NA,Drone,RGB,"A tethered UAV equipped with a digital camera was used to collect very high–resolution time-series imagery for species-specific mapping (FPC, LAI) to monitor postfire canopy recovery and detect invasive bracken fern in grassland pastures.",
D321,o4-mini,directive,11.6685471534729,NA,NA,Drone,Multispectral,UAV platform with multispectral sensor used to map and classify complex forest vegetation and wetland communities using high-resolution imagery and machine learning algorithms.,
D322,o4-mini,directive,7.123250961303711,NA,NA,Drone,RGB,"UAV-mounted RGB imagery was used to depict forest structure, detect individual trees, extract non-crown areas, and optimize selection and intensity of thinning zones in forest management.",
D324,o4-mini,directive,3.5900089740753174,NA,NA,Drone,RGB,An unmanned aerial vehicle was used for remote sensing photography to capture 2D images for automatic cobble edge detection and cobble size distribution analysis in river geomorphology studies.,
D325,o4-mini,directive,3.991255760192871,NA,NA,Drone,Hyperspectral,UAV-mounted hyperspectral imager used to detect and measure seawater quality parameters (chlorophyll-a and total suspended matter) in offshore aquaculture areas for eutrophication assessment.,
D326,o4-mini,directive,4.519675254821777,NA,NA,Drone,RGB,UAV-mounted RGB cameras were used to simultaneously quantify overstory crown cover and understory vegetation cover through 3D structure-from-motion point clouds and image segmentation for forest ecosystem function assessment.,
D327,o4-mini,directive,6.443434000015259,NA,NA,Drone,NA,"Unmanned aerial vehicles (drones) are used to simulate and evaluate different flight plans to assess how spatial deployment influences species detection errors, and to guide survey design for accurate population abundance and occupancy estimation.",
D333,o4-mini,directive,4.697829961776733,NA,NA,Drone,RGB,"UAV-mounted RGB imagery was used to survey sea cucumber densities via photomosaics and machine learning, improving efficiency over traditional snorkeler transects.",
D334,o4-mini,directive,5.540740728378296,NA,NA,Drone,RGB,"UAV-mounted RGB imagery was used to capture high-resolution aerial photographs and derive digital surface models to quantify changes in gully morphology, calculate gully volume and erosion moduli, and assess the impacts of catchment area changes over 40 years.",
D336,o4-mini,directive,4.371880054473877,NA,NA,Drone,RGB,"The drone used high-resolution RGB photography to aerially map tropical forest areas and detect estuarine crocodile nests, demonstrating a cost-effective method for wildlife monitoring and suggesting further applications in habitat mapping, anti-poaching, and logging detection.",
D338,o4-mini,directive,4.829462766647339,NA,NA,Drone,RGB,UAV-mounted RGB camera imagery was used to acquire sub-decimeter resolution aerial images for object-based image analysis and machine learning classification to map and monitor beach wrack for coastal environmental management.,
D339,o4-mini,directive,7.0470311641693115,NA,NA,Drone,Thermal infrared,UAV-mounted thermal infrared sensor used to measure land surface temperature for studying surface urban heat island patterns and validating satellite-derived LST,
D341,o4-mini,directive,6.638800859451294,NA,NA,Drone,RGB,"Unmanned aerial vehicle–based RGB imagery was used to map and assess the distribution and ecological niche of the invasive alga, identify and characterize vulnerable marine ecosystems, and support ecological‐niche modeling for monitoring non‐indigenous species.",
D342,o4-mini,directive,4.403518915176392,NA,NA,Drone,RGB,"UAV equipped with an on-board camera used to assess breeding status, offspring number and nestling age of canopy-breeding hooded crows, providing rapid nest inspections with reduced time, disturbance, tree damage and health risks compared to climbing or telescopic rod methods.",
D346,o4-mini,directive,3.6787631511688232,NA,NA,Drone,Lidar,"A UAV-mounted LiDAR system was used to acquire high-resolution canopy structure data six months after fire, enabling measurement of post-fire tree metrics (e.g., LAI, LAD, crown volume, height) to assess and map fire severity and characterize fine-grained post-fire plant structures.",
D347,o4-mini,directive,9.767781257629395,NA,NA,Drone,Hyperspectral,UAV‐borne hyperspectral imaging (with DSM from photogrammetry) was used to classify 13 wetland plant species and enable rapid survey and monitoring of the wetland environment.,
D348,o4-mini,directive,4.965584993362427,NA,NA,Drone,RGB,"The UAV was used to acquire very high resolution (VHR) imagery for mapping the distribution, monitoring spread, and enabling early detection of Spartina alterniflora invasion.",
D350,o4-mini,directive,7.681992053985596,NA,NA,Drone,"['RGB', 'Lidar', 'GPS tracking system']",The study uses a drone equipped with a gimballed RGB camera and an independently powered LIDAR/GPS data-logging system to perform low-altitude single-frame photogrammetry for accurate measurement of swimming marine mammals.,
D351,o4-mini,directive,4.944562911987305,NA,NA,Drone,RGB,"UAV-mounted RGB camera imagery was used to produce very high resolution orthomosaics for mapping percentage canopy cover, delineating tree crowns and canopy gaps, and calculating structural metrics (area, perimeter, circularity, gap shape complexity) in beech and mixed forests.",
D352,o4-mini,directive,6.985835075378418,NA,NA,Drone,RGB,High-resolution UAV (drone) imagery was used to extract the bare rock ratio and build inversion models to quantitatively evaluate rocky desertification from local to regional scales.,
D354,o4-mini,directive,6.5408031940460205,NA,NA,Drone,Other,The study used UAV-mounted acoustic recorders to survey bat passes in open habitats and assess how the presence of the UAV affected bat detection rates.,
D355,o4-mini,directive,5.4057300090789795,NA,NA,Drone,RGB,"Multirotor UAV used to capture centimetre‐resolution imagery and topographic data for broad‐scale monitoring of intertidal reefs, estimating dominant canopy-forming algae and deriving geomorphic variables to explain algal and invertebrate assemblage variation.",
D356,o4-mini,directive,8.506943225860596,NA,NA,Drone,RGB,The UAV (drone) was used to collect high-resolution imagery to efficiently extract exposed rocks (bare rock rate) as ground truth for establishing and calibrating multiband regression models to upscale satellite-based BRR data.,
D357,o4-mini,directive,9.288509845733643,NA,NA,Drone,RGB,"The UAV-based (drone) remote sensing method was used to estimate six rangeland vegetation indicators (canopy size, bare soil gap size, plant height, scaled height, vegetation cover, and bare soil cover) in arid and semiarid rangelands.",
